filename,country,iso,lat,lng
1fcb4a43864244259b7d8f4a00f1e475.jpg,Turkey,TR,40.11229,38.304629
742f45b0211c44ffb19ad84931ea519c.jpg,France,FR,48.094103,-1.994316
152a13ef249d4efa95c51ed93f026284.jpg,Turkey,TR,41.324741,27.961821
81ce4a88bff14fef8420bca42019b12b.jpg,France,FR,47.585855,-2.971004
6fbcfe523e1349759e6060d632d52e54.jpg,United_Kingdom,GB,55.698094,-4.305315
1b1ed3b270c440f78ec086bc0e47fc18.jpg,Germany,DE,50.49465,12.382914
9c27b34830fb419fafb6045c2760905d.jpg,Iceland,IS,66.565602,-18.019812
f293520df78b447f9a257758085f6c7f.jpg,France,FR,45.693571,2.10451
0b85e0ac01e54275ae9a23ea5b3bafd0.jpg,Turkey,TR,37.602148,34.742611
0d9fe9dddb434f9c80de31877b94a9b2.jpg,Italy,IT,43.80519,10.722652
30c106b2bc774bddb44de055a5f62e4b.jpg,Poland,PL,53.518461,18.9922
331ced815a344454893a898c88de0d24.jpg,Belarus,BY,53.088784,29.240259
08a1b11bac72440fb9b90fe46bae9eaa.jpg,Italy,IT,45.820641,9.265958
f2143fba6b1e41cebc8878d691f6c980.jpg,Italy,IT,40.954166,8.872973
c8e2d3727997453181a10e319536ccc3.jpg,Spain,ES,39.661345,-2.371593
951874f379e54813a5f837d02e584c3c.jpg,Spain,ES,36.709956,-2.804122
844e9170c833486b8996728338e491de.jpg,Iceland,IS,65.676264,-16.782004
7bb617f7830a4c31a16171939156a9f9.jpg,Iceland,IS,66.106256,-18.819939
59b7d847368f40a3900d191183199310.jpg,France,FR,45.519761,2.603041
c9d6034ea34a4156babe69e2264d6021.jpg,Belarus,BY,55.161528,27.130061
be1a0ce4f5e24652983b03b21168aae7.jpg,Spain,ES,38.143325,-0.934572
e734af15ea2b4d289c33e9cb535ce1a7.jpg,Spain,ES,39.999973,3.850715
4d3873971091447a8fca1690e98a0b72.jpg,Sweden,SE,65.857314,23.60278
a684ba94b74b4ce3a27eff895e6d77d4.jpg,Iceland,IS,65.610774,-23.209587
34451a545ae6436094522677baeb1dd4.jpg,Spain,ES,28.074514,-14.424764
bfbbac4dd78145b9a64841597b75b6c4.jpg,Norway,NO,70.8914,25.678986
cb4c6f59930b40aaba748e83a0ce5a17.jpg,Germany,DE,51.46145,11.024036
abd96472513144c29bfde49d1c631949.jpg,Poland,PL,51.024972,16.210393
135730551c0c485da116ba71c8ef0058.jpg,Belarus,BY,54.128382,27.348824
3061d64c3bf84593bb385ad3ce16ef31.jpg,Italy,IT,44.577141,8.787369
f73b704e187845ecb5a1d3bc921dcce9.jpg,Norway,NO,59.71341,7.576165
ced1809b14374d7a91bbefc468631a52.jpg,Sweden,SE,63.21224,15.586439
5f6f35f6152748bbbaf438d05e18f0e8.jpg,Poland,PL,50.562511,18.547283
12300aa85851487ab61580acf2aff771.jpg,France,FR,44.483317,-1.075284
558cbecbcc414c8e93b4934749c76755.jpg,Iceland,IS,63.864834,-21.880357
09ab623506714b35b0e245b9e463e7ce.jpg,Turkey,TR,38.9507,27.836685
31802f84c62643178be84c035ca48d50.jpg,Finland,FI,68.097726,25.459562
074e0107c6134324996ba19db1f381fe.jpg,United_Kingdom,GB,52.916378,-1.120093
b7c3b72928c549fb8a54cb02bd8c211f.jpg,Turkey,TR,40.627886,30.331917
8b6e8efb7aa647d49896904e62f42637.jpg,France,FR,47.197124,3.979852
08709ac553b54d3a8803377418608716.jpg,Norway,NO,61.630944,5.333329
35f0fd4b5f5f4ecb935614b8ad440abe.jpg,Turkey,TR,40.124544,43.629412
92febcc0bfa042e087398059167e0a15.jpg,Sweden,SE,55.772907,13.635375
89ded064137a469a8ea76b8874e65a0e.jpg,Poland,PL,51.768065,17.709702
e6408bfe9d154277ab314687e8cf6737.jpg,Turkey,TR,37.333767,40.772906
e5758cb903d547cb85e835156a684d2e.jpg,Spain,ES,42.490784,-8.651602
d4214a21a4da40a99f7c82bfce835ba1.jpg,Belarus,BY,52.278918,31.085183
ff731080dffc426cae8af2c3a8835dce.jpg,Sweden,SE,60.030158,17.533171
b332c24038a0496c9646ef51b4181e5f.jpg,Turkey,TR,40.287944,30.024419
ce526ae1f9694498b74677760fd87aac.jpg,France,FR,48.36631,7.41699
5a7728c4257c4c29858bf518bd234046.jpg,Germany,DE,51.228503,12.750939
546fd8bdaedc4a1e8d3fff1768e25c90.jpg,United_Kingdom,GB,52.559354,-1.871884
69c1fbe3ae0c4b3792f28416620bead2.jpg,Finland,FI,64.532596,29.005045
1cf2b784cbbb4f2aa7128289579c4b82.jpg,Belarus,BY,53.48928,31.125004
d89b28fc02064353bc8483ebb7d870fa.jpg,Finland,FI,61.977189,23.64588
9537564c87a94e0d9ac1b81652958b11.jpg,Germany,DE,51.174762,7.779689
0624ee02a5c14611b46408895b981c43.jpg,Italy,IT,42.698332,13.117884
853fd1ddac47451e802c18da126365ec.jpg,Finland,FI,62.448502,29.96097
6487e5a1a4ef4e0384e1e36ddfd3f48a.jpg,Italy,IT,40.568418,16.578157
